t,dx,dy,dz,ax,ay,az
37.22,16.28549,-14.59414,-69.89621,4.29993,0.1,-10.39983
37.24,16.14654,-14.61156,-69.94645,4.29993,1.39998,-8.09987
37.26,16.00925,-14.62839,-69.99969,3.79994,2.69996,-4.29993
37.28,15.87348,-14.64412,-70.05461,3.59994,3.99994,-0.99998
37.3,15.73912,-14.65829,-70.10936,3.19995,4.69992,7.19989
37.32,15.60621,-14.67062,-70.16149,4.69992,4.89992,11.89981
37.34,15.47516,-14.68095,-70.20908,6.2999,5.19992,13.59978
37.36,15.34668,-14.68921,-70.25134,8.49986,5.29992,13.29979
37.38,15.22161,-14.69531,-70.28829,10.99983,5.49991,12.09981
37.4,15.10091,-14.69922,-70.32031,13.39979,5.49991,10.89983
37.42,14.98557,-14.70098,-70.34794,15.99974,4.79992,9.19985
37.44,14.87656,-14.70081,-70.3718,18.09971,3.89994,7.49988
37.46,14.77448,-14.69907,-70.39276,17.29972,2.99995,3.99994
37.48,14.67933,-14.69611,-70.41194,16.79973,2.09997,1.39998
37.5,14.59084,-14.6923,-70.43061,15.89975,1.09998,-2.49996
37.52,14.50866,-14.68802,-70.44968,14.69977,0.2,-1.29998
37.54,14.43207,-14.68362,-70.46883,10.79983,-0.49999,3.49994
37.56,14.35977,-14.67935,-70.48663,6.79989,-0.69999,6.89989
37.58,14.29021,-14.67535,-70.50136,3.19995,-0.99998,12.5998
37.6,14.22205,-14.67172,-70.51134,0.89999,-1.19998,14.49977
37.62,14.15455,-14.66857,-70.51594,1.89997,-1.49998,11.29982
37.64,14.08779,-14.66595,-70.51583,2.79996,-1.39998,9.19985
37.66,14.02215,-14.66388,-70.51189,3.99994,-1.39998,7.79988
37.68,13.95811,-14.66235,-70.50475,5.39991,-1.29998,6.2999
37.7,13.89623,-14.66131,-70.49494,6.89989,-1.19998,5.49991
37.72,13.8372,-14.66075,-70.48257,9.49985,-1.19998,7.39988
37.74,13.7819,-14.66064,-70.46721,11.69981,-1.19998,8.69986
37.76,13.73131,-14.66103,-70.44823,14.29977,-1.49998,10.59983
37.78,13.68616,-14.66198,-70.4251,14.29977,-1.69997,10.69983
37.8,13.64652,-14.66363,-70.39766,12.4998,-2.19997,10.29984
37.82,13.61202,-14.66604,-70.36595,12.19981,-1.69997,10.59983
37.84,13.58243,-14.66904,-70.32985,12.3998,-0.49999,11.49982
37.86,13.55778,-14.67222,-70.28909,12.5998,0.59999,12.09981
37.88,13.53817,-14.67527,-70.24342,12.99979,0.49999,12.5998
37.9,13.52373,-14.67815,-70.19278,13.29979,-0.1,11.49982
37.92,13.51429,-14.68104,-70.13747,10.59983,-0.59999,10.29984
37.94,13.50907,-14.68417,-70.07808,7.89987,-1.29998,7.89987
37.96,13.50693,-14.68781,-70.0154,4.59993,-1.99997,5.79991
37.98,13.50669,-14.69218,-69.95036,1.99997,-2.29996,3.39995
38,13.50733,-14.69736,-69.88388,0.49999,-1.69997,0.89999
38.02,13.50814,-14.70321,-69.81686,-1.09998,-1.19998,-0.69999
38.04,13.50851,-14.70951,-69.74954,-2.49996,-0.49999,2.69996
38.06,13.50815,-14.71599,-69.68102,-1.09998,0.1,6.3999
38.08,13.50747,-14.7224,-69.60976,1.79997,0.79999,10.99983
38.1,13.50746,-14.72858,-69.53404,4.29993,0.49999,15.49975
38.12,13.50922,-14.73455,-69.45254,7.59988,0.1,14.79976
38.14,13.51395,-14.74045,-69.36512,10.29984,-0.3,13.39979
38.16,13.52281,-14.74646,-69.27225,13.29979,-0.69999,11.89981
38.18,13.53634,-14.75263,-69.17462,10.09984,-0.1,9.59985
38.2,13.55383,-14.7588,-69.07303,6.1999,0.59999,7.69988
38.22,13.57373,-14.76471,-68.96829,1.79997,1.39998,5.59991
38.24,13.59432,-14.77004,-68.86099,-2.69996,2.19997,5.89991
38.26,13.61373,-14.77446,-68.75123,-7.99987,3.09995,6.2999
38.28,13.63036,-14.77763,-68.63885,-8.89986,3.89994,6.79989
38.3,13.64385,-14.77921,-68.52364,-5.39991,4.79992,7.59988
38.32,13.65505,-14.77892,-68.40533,-2.99995,4.99992,8.19987
38.34,13.66515,-14.77669,-68.28362,0.59999,4.39993,9.09986
38.36,13.67517,-14.77273,-68.15828,1.19998,3.29995,8.99986
38.38,13.68569,-14.76753,-68.02957,2.19997,1.29998,5.79991
38.4,13.69702,-14.76177,-67.89843,2.69996,-0.59999,2.89995
38.42,13.70942,-14.75623,-67.76594,3.19995,-2.49996,0.99998
38.44,13.72318,-14.75156,-67.63284,4.79992,-3.19995,0.3
38.46,13.7389,-14.74813,-67.49963,6.89989,-3.79994,-1.29998
38.48,13.75734,-14.74621,-67.36678,8.89986,-4.39993,-2.09997
38.5,13.77936,-14.7459,-67.23473,11.19982,-3.79994,-3.49994
38.52,13.80581,-14.74697,-67.10385,13.29979,-1.89997,-3.29995
38.54,13.83743,-14.74882,-66.97401,13.99978,-0.39999,-1.19998
38.56,13.87453,-14.75088,-66.84461,13.69978,0.3,0.39999
38.58,13.91714,-14.75283,-66.71508,13.99978,0.79999,0.89999
38.6,13.96526,-14.75443,-66.58507,13.49979,1.39998,1.69997
38.62,14.01885,-14.75547,-66.45444,13.89978,1.79997,1.09998
38.64,14.07757,-14.75577,-66.32337,10.19984,2.19997,-0.39999
38.66,14.13999,-14.75525,-66.19234,2.99995,1.79997,-1.59997
38.68,14.2037,-14.75399,-66.06193,-3.19995,1.39998,-3.29995
38.7,14.26642,-14.75216,-65.93272,-6.2999,0.89999,-4.79992
38.72,14.32669,-14.74987,-65.80537,-8.49986,1.19998,-6.4999
38.74,14.3835,-14.74704,-65.68036,-11.19982,1.99997,-6.3999
38.76,14.43562,-14.74347,-65.55768,-15.69975,1.89997,-4.89992
38.78,14.48149,-14.73917,-65.43689,-19.69969,1.29998,-3.49994
38.8,14.51995,-14.73433,-65.31709,-18.7997,0.79999,1.09998
38.82,14.55085,-14.72916,-65.19705,-18.19971,0.1,2.79996
38.84,14.5745,-14.72387,-65.07574,-16.99973,0,5.19992
38.86,14.59136,-14.71854,-64.95248,-15.59975,0.2,5.39991
38.88,14.60195,-14.71312,-64.8271,-14.19977,0.3,4.39993
38.9,14.60684,-14.70767,-64.69988,-12.89979,-0.79999,3.39995
38.92,14.60645,-14.70255,-64.57114,-12.4998,-2.09997,3.09995
38.94,14.60106,-14.69825,-64.44099,-11.99981,-3.39995,3.59994
38.96,14.59084,-14.69513,-64.30936,-11.59982,-3.09995,3.69994
38.98,14.57594,-14.69318,-64.17629,-11.39982,-2.39996,2.49996
39,14.55652,-14.69218,-64.04217,-10.59983,-1.69997,0.99998
39.02,14.53318,-14.69182,-63.90754,-6.3999,-0.79999,-0.3
39.04,14.50727,-14.69184,-63.77291,-2.09997,-0.69999,-1.19998
39.06,14.4803,-14.69215,-63.63865,0.2,-0.89999,-1.89997
39.08,14.4531,-14.69279,-63.50527,-0.39999,-0.89999,-4.59993
39.1,14.42578,-14.69371,-63.37373,-0.39999,-0.39999,-8.19987
39.12,14.39818,-14.69477,-63.24529,-1.39998,0.1,-10.79983
39.14,14.37006,-14.69579,-63.12075,-1.89997,0.39999,-10.09984
39.16,14.34131,-14.69673,-63.00001,-0.79999,-0.2,-7.79988
39.18,14.3123,-14.69772,-62.88228,1.09998,-0.79999,-5.29992
39.2,14.28369,-14.69904,-62.76653,2.69996,-1.59997,-2.19997
39.22,14.2562,-14.7009,-62.65159,4.99992,-1.69997,0.69999
39.24,14.2305,-14.70339,-62.53632,5.29992,-1.39998,3.19995
39.26,14.20676,-14.70641,-62.41988,4.19993,-1.09998,3.79994
39.28,14.18466,-14.70986,-62.30199,2.99995,-0.79999,2.89995
39.3,14.16368,-14.71374,-62.18282,1.09998,-1.79997,2.29996
39.32,14.14315,-14.7183,-62.06269,-0.49999,-2.69996,1.19998
39.34,14.12237,-14.72394,-61.94181,-2.39996,-3.69994,1.99997
39.36,14.10083,-14.73104,-61.81997,-1.99997,-4.69992,3.49994
39.38,14.07857,-14.74,-61.69688,-0.69999,-5.69991,2.69996
39.4,14.05599,-14.751,-61.57269,0.39999,-4.49993,1.29998
39.42,14.03359,-14.76385,-61.44786,1.89997,-3.99994,0.2
39.44,14.01193,-14.77843,-61.32294,3.29995,-4.99992,-1.69997
39.46,13.99157,-14.79502,-61.19851,4.79992,-6.2999,-2.49996
39.48,13.97305,-14.81372,-61.07486,5.69991,-3.69994,-1.99997
39.5,13.95678,-14.83384,-60.95194,6.4999,-0.59999,-1.59997
39.52,13.9431,-14.85446,-60.82955,7.39988,-0.39999,-0.99998
39.54,13.93235,-14.87513,-60.70746,8.09987,0.69999,-0.2
39.56,13.92484,-14.89559,-60.58552,9.09986,0.99998,-0.99998
39.58,13.92121,-14.9156,-60.46396,12.6998,1.49998,-2.39996
39.6,13.92271,-14.93508,-60.34328,16.89973,1.09998,-3.89994
39.62,13.93027,-14.95412,-60.22403,14.39977,0.59999,-4.99992
39.64,13.94344,-14.9729,-60.10657,10.49983,0.1,-4.69992
39.66,13.96083,-14.99162,-59.99067,6.99989,-0.49999,-2.19997
39.68,13.98099,-15.01047,-59.87543,3.49994,-0.49999,1.69997
39.7,14.00256,-15.02942,-59.75946,0.2,0.3,5.29992
39.72,14.02418,-15.04825,-59.64121,-3.19995,0.89999,9.59985
39.74,14.04452,-15.06666,-59.5191,-6.3999,1.79997,13.19979
39.76,14.06228,-15.08436,-59.39185,-9.49985,2.49996,14.59977
39.78,14.07658,-15.1011,-59.25898,-9.09986,2.59996,12.99979
39.8,14.08726,-15.11681,-59.12087,-8.29987,2.39996,10.89983
39.82,14.09462,-15.13155,-58.97836,-7.29988,2.19997,8.29987
39.84,14.09916,-15.14539,-58.83239,-5.09992,1.89997,6.2999
39.86,14.10164,-15.15845,-58.68353,-2.99995,1.59997,7.09989
39.88,14.10294,-15.17085,-58.5318,-0.39999,1.29998,7.39988
39.9,14.10417,-15.1827,-58.37701,3.29995,1.09998,7.89987
39.92,14.10652,-15.19402,-58.21936,5.19992,1.69997,4.49993
39.94,14.11067,-15.2046,-58.05977,4.39993,2.59996,1.59997
39.96,14.11659,-15.21428,-57.89951,3.99994,1.99997,-1.79997
39.98,14.12404,-15.22313,-57.73992,2.99995,1.39998,-5.59991
40,14.13266,-15.23143,-57.58231,1.99997,0.59999,-7.59988
40.02,14.14207,-15.23943,-57.42746,0.99998,0.1,-7.69988
40.04,14.15186,-15.24721,-57.27566,0.1,1.29998,-8.29987
40.06,14.16166,-15.2546,-57.12701,-0.99998,0.99998,-8.09987
40.08,14.17111,-15.26167,-56.98149,-1.39998,-0.3,-7.59988
40.1,14.18018,-15.26884,-56.83893,0.2,-1.59997,-7.19989
40.12,14.18928,-15.2765,-56.69934,1.59997,-1.69997,-8.49986
40.14,14.19901,-15.2846,-56.563,2.99995,0.49999,-9.19985
40.16,14.20971,-15.29252,-56.43032,2.29996,2.29996,-10.59983
40.18,14.22131,-15.29952,-56.30176,1.59997,3.89994,-11.59982
40.2,14.2336,-15.30519,-56.17778,1.59997,3.09995,-12.7998
40.22,14.24661,-15.30942,-56.05882,2.59996,3.99994,-13.89978
40.24,14.2606,-15.31192,-55.94527,3.19995,5.9999,-14.39977
40.26,14.27593,-15.31203,-55.83722,4.49993,7.69988,-13.09979
40.28,14.29291,-15.30935,-55.73437,4.59993,6.3999,-12.19981
40.3,14.31145,-15.30406,-55.63624,2.09997,5.29992,-10.69983
40.32,14.33083,-15.29669,-55.54242,-0.3,3.69994,-10.19984
40.34,14.35003,-15.28766,-55.45281,-2.99995,3.59994,-11.89981
40.36,14.36798,-15.27714,-55.36785,-5.9999,3.89994,-13.39979
40.38,14.38355,-15.26503,-55.28821,-8.69986,4.19993,-15.29976
40.4,14.39559,-15.25124,-55.2146,-11.59982,4.39993,-17.19973
40.42,14.40336,-15.2357,-55.14758,-10.69983,4.29993,-16.99973
40.44,14.40687,-15.21841,-55.08716,-9.39985,4.19993,-15.69975
40.46,14.40663,-15.19943,-55.03275,-7.79988,4.09993,-12.5998
40.48,14.40318,-15.17884,-54.98329,-6.79989,3.49994,-9.39985
40.5,14.39695,-15.15687,-54.93749,-6.2999,2.49996,-5.9999
40.52,14.38819,-15.13388,-54.89407,-5.69991,1.49998,-3.29995
40.54,14.37714,-15.11017,-54.85185,-4.99992,1.49998,-0.2
40.56,14.36409,-15.08581,-54.80971,-4.09993,1.79997,1.99997
40.58,14.34937,-15.06073,-54.76684,-3.29995,1.99997,2.59996
40.6,14.33332,-15.03482,-54.72295,-2.39996,2.19997,2.19997
40.62,14.31631,-15.00809,-54.67811,-1.39998,1.59997,1.59997
40.64,14.2987,-14.9807,-54.63257,-0.49999,1.09998,0.79999
40.66,14.28087,-14.95285,-54.58669,0.39999,0.49999,-0.59999
40.68,14.26318,-14.92476,-54.54107,1.29998,0.1,-3.09995
40.7,14.24599,-14.89653,-54.49658,2.09997,0.59999,-5.39991
40.72,14.22933,-14.86804,-54.45411,0.1,1.09998,-7.09989
40.74,14.21271,-14.83907,-54.4141,-1.79997,1.69997,-5.89991
40.76,14.19531,-14.8094,-54.37638,-3.99994,2.39996,-4.79992
40.78,14.17628,-14.77877,-54.3404,-6.3999,2.89995,-2.79996
40.8,14.15468,-14.74693,-54.30548,-8.69986,3.59994,-0.99998
40.82,14.12957,-14.71373,-54.2708,-10.99983,3.39995,1.49998
40.84,14.10009,-14.67919,-54.23547,-12.89979,2.79996,3.69994
40.86,14.0654,-14.64351,-54.19856,-15.09976,2.19997,5.9999
40.88,14.02473,-14.6069,-54.15942,-16.49974,1.89997,5.79991
40.9,13.97749,-14.56945,-54.11793,-17.39972,2.19997,4.99992
40.92,13.92326,-14.5311,-54.07421,-18.39971,2.49996,5.59991
40.94,13.86165,-14.49176,-54.02814,-19.39969,2.49996,6.4999
40.96,13.79228,-14.45149,-53.97938,-20.19968,1.69997,7.49988
40.98,13.71479,-14.41051,-53.92757,-21.29966,0.89999,8.09987
41,13.62901,-14.36907,-53.87257,-19.79968,0.89999,7.39988
41.02,13.53539,-14.32718,-53.8145,-17.29972,1.69997,6.89989
41.04,13.43497,-14.2846,-53.75361,-13.49979,2.29996,6.0999
41.06,13.32944,-14.24107,-53.6902,-6.4999,3.09995,5.29992
41.08,13.22111,-14.19629,-53.6246,-1.39998,3.69994,4.39993
41.1,13.11202,-14.15013,-53.55709,1.99997,3.19995,4.09993
41.12,13.00373,-14.10267,-53.4877,5.49991,2.59996,5.29992
41.14,12.89754,-14.05416,-53.41614,8.19987,1.99997,6.1999
41.16,12.7944,-14.00484,-53.34199,8.89986,1.29998,7.29988
41.18,12.69487,-13.95498,-53.26504,10.19984,0.59999,6.3999
41.2,12.59918,-13.90483,-53.18543,9.29985,0.2,5.69991
41.22,12.50715,-13.85447,-53.10348,7.99987,0.89999,4.59993
41.24,12.41824,-13.80374,-53.01954,6.0999,1.49998,4.29993
41.26,12.33166,-13.75237,-52.93361,3.29995,2.29996,5.79991
41.28,12.24636,-13.70009,-52.84528,0.3,2.79996,7.19989
41.3,12.16119,-13.64675,-52.75402,-2.39996,2.49996,8.29987
41.32,12.07498,-13.59239,-52.65948,-5.69991,2.19997,8.09987
41.34,11.98692,-13.53715,-52.56159,-4.49993,1.69997,8.19987
41.36,11.89725,-13.48116,-52.46037,-1.29998,1.79997,7.89987
41.38,11.80697,-13.42436,-52.35588,1.29998,2.49996,7.89987
41.4,11.71713,-13.36657,-52.24837,3.29995,2.99995,5.59991
41.42,11.62855,-13.30752,-52.13862,4.79992,3.79994,2.39996
41.44,11.54177,-13.24702,-52.02782,5.39991,3.79994,-0.59999
41.46,11.45712,-13.18504,-51.9172,5.79991,3.09995,-3.99994
41.48,11.37476,-13.12179,-51.80793,6.1999,2.59996,-5.69991
41.5,11.29486,-13.05751,-51.70087,6.4999,1.79997,-7.49988
41.52,11.21755,-12.99242,-51.59671,6.89989,1.59997,-9.19985
41.54,11.14296,-12.9266,-51.49606,7.19989,2.19997,-9.99984
41.56,11.07124,-12.85999,-51.39912,7.49988,1.69997,-8.79986
41.58,11.00249,-12.79276,-51.30566,7.69988,0.39999,-8.09987
41.6,10.93674,-12.72535,-51.21526,7.29988,-0.89999,-6.3999
41.62,10.87389,-12.65828,-51.12723,6.89989,-2.19997,-3.69994
41.64,10.81377,-12.59208,-51.04061,6.3999,-3.59994,-1.09998
41.66,10.75618,-12.52723,-50.95448,5.79991,-4.29993,0.2
41.68,10.70091,-12.46403,-50.86821,5.39991,-4.39993,1.19998
41.7,10.64776,-12.40256,-50.78137,4.79992,-4.49993,2.19997
41.72,10.5967,-12.34278,-50.69351,6.0999,-3.69994,3.79994
41.74,10.54811,-12.28448,-50.60401,7.89987,-3.09995,5.69991
41.76,10.50266,-12.22739,-50.51215,9.59985,-2.29996,7.59988
41.78,10.46103,-12.17119,-50.41721,11.39982,-1.49998,8.99986
41.8,10.42388,-12.11562,-50.31882,12.5998,-1.09998,8.09987
41.82,10.39177,-12.06049,-50.2171,13.89978,-0.99998,7.19989
41.84,10.36498,-12.00575,-50.11248,13.09979,-0.89999,5.69991
41.86,10.34341,-11.95135,-50.00547,12.2998,-0.79999,4.39993
41.88,10.32674,-11.89723,-49.89677,11.39982,-0.59999,1.59997
41.9,10.31459,-11.84336,-49.78724,10.29984,-0.59999,-0.2
41.92,10.30648,-11.78976,-49.67764,8.69986,-1.09998,-1.29998
41.94,10.30185,-11.73658,-49.5685,7.19989,-1.59997,-2.69996
41.96,10.30007,-11.68403,-49.46031,5.59991,-2.19997,-3.69994
41.98,10.3005,-11.63236,-49.35355,3.99994,-2.99995,-4.99992
42,10.30252,-11.58198,-49.24863,2.39996,-4.89992,-5.49991
42.02,10.30547,-11.53345,-49.14569,0.69999,-5.89991,-4.69992
42.04,10.30882,-11.48712,-49.04454,0.39999,-5.49991,-3.89994
42.06,10.31238,-11.443,-48.94454,0.79999,-5.39991,0.2
42.08,10.31621,-11.40107,-48.84439,0.89999,-5.79991,4.19993
42.1,10.32051,-11.36146,-48.74249,2.29996,-6.2999,7.99987
42.12,10.32576,-11.32436,-48.63763,4.19993,-6.99989,8.49986
42.14,10.33258,-11.28998,-48.52923,5.19992,-7.09989,9.59985
42.16,10.34146,-11.25835,-48.41699,6.0999,-6.3999,9.79984
42.18,10.35277,-11.22926,-48.30073,7.19989,-5.79991,10.19984
42.2,10.3669,-11.2024,-48.18035,7.89987,-4.39993,10.19984
42.22,10.3842,-11.17725,-48.05586,8.89986,-2.79996,9.59985
42.24,10.40501,-11.15322,-47.92744,9.49985,-1.29998,8.99986
42.26,10.42953,-11.12982,-47.79533,9.49985,-1.09998,8.49986
42.28,10.45782,-11.10684,-47.65964,9.29985,-0.99998,8.89986
42.3,10.48978,-11.08426,-47.5203,8.89986,-0.99998,9.39985
42.32,10.52469,-11.06206,-47.37707,2.49996,-0.99998,10.29984
42.34,10.56097,-11.04033,-47.22962,0,-1.89997,11.39982
42.36,10.59742,-11.01938,-47.07753,-0.49999,-3.19995,12.3998
42.38,10.63356,-10.99961,-46.92038,-1.99997,-3.69994,13.59978
42.4,10.66899,-10.98124,-46.75772,-2.39996,-3.59994,14.59977
42.42,10.70339,-10.9643,-46.58919,-3.29995,-3.59994,15.09976
42.44,10.73639,-10.94876,-46.41474,-4.79992,-3.39995,13.49979
42.46,10.76744,-10.93457,-46.23479,-6.3999,-3.29995,12.09981
42.48,10.79591,-10.92168,-46.04991,-7.99987,-3.09995,10.69983
42.5,10.82115,-10.91,-45.86064,-9.69985,-2.89995,9.49985
42.52,10.84249,-10.89945,-45.66751,-11.39982,-2.59996,8.09987
42.54,10.85928,-10.88993,-45.47104,-12.7998,-2.29996,6.89989
42.56,10.8713,-10.8813,-45.27176,-10.59983,-1.99997,5.29992
42.58,10.879,-10.87346,-45.07025,-8.89986,-1.69997,3.99994
42.6,10.88318,-10.86628,-44.86709,-6.59989,-1.49998,2.29996
42.62,10.88471,-10.85967,-44.66277,-4.29993,-1.09998,2.09997
42.64,10.8845,-10.85354,-44.45744,-1.89997,-1.29998,2.79996
42.66,10.88336,-10.84797,-44.25092,-1.09998,-2.19997,3.39995
42.68,10.88169,-10.84326,-44.04307,-0.89999,-2.99995,2.79996
42.7,10.87967,-10.83974,-43.83409,-0.49999,-3.89994,1.39998
42.72,10.8774,-10.83773,-43.62441,-0.39999,-4.49993,0.59999
42.74,10.87503,-10.83741,-43.41444,0.49999,-4.19993,-0.49999
42.76,10.87283,-10.83875,-43.20457,1.39998,-3.89994,-1.49998
42.78,10.87119,-10.84155,-42.99512,2.39996,-2.79996,-1.59997
42.8,10.8705,-10.84542,-42.78617,3.49994,-1.39998,-1.09998
42.82,10.87116,-10.84984,-42.57759,4.29993,-0.1,-0.79999
42.84,10.87345,-10.85427,-42.3692,4.39993,1.29998,0
42.86,10.87742,-10.85825,-42.16074,3.89994,1.89997,0.59999
42.88,10.88272,-10.86149,-41.95195,1.29998,1.99997,1.29998
42.9,10.88858,-10.8639,-41.74274,-0.79999,2.19997,0.1
42.92,10.89402,-10.86544,-41.5334,-3.59994,2.19997,-0.99998
42.94,10.89817,-10.86606,-41.32441,-4.69992,2.29996,-2.49996
42.96,10.90045,-10.86573,-41.11628,-5.49991,2.59996,-3.39995
42.98,10.90053,-10.86432,-40.90933,-6.1999,2.99995,-3.39995
43,10.89811,-10.8617,-40.70371,-6.79989,3.39995,-3.89994
43.02,10.89297,-10.8577,-40.49965,-7.29988,3.69994,-5.29992
43.04,10.88486,-10.85234,-40.29761,-7.99987,2.69996,-6.59989
43.06,10.87366,-10.84589,-40.09816,-7.49988,1.59997,-8.19987
43.08,10.8595,-10.83873,-39.90188,-6.3999,0.99998,-9.49985
43.1,10.843,-10.83111,-39.70931,-2.79996,0.79999,-10.79983
43.12,10.82534,-10.82318,-39.52088,0.49999,0.3,-11.19982
43.14,10.80794,-10.81507,-39.33678,4.59993,0.2,-10.89983
43.16,10.79214,-10.8069,-39.15698,6.4999,-0.3,-10.79983
43.18,10.77868,-10.79857,-38.9814,5.9999,1.79997,-10.59983
43.2,10.76765,-10.78959,-38.81013,5.9999,2.99995,-11.99981
43.22,10.75894,-10.77951,-38.64357,5.39991,2.99995,-13.29979
43.24,10.75238,-10.76816,-38.48226,4.89992,3.59994,-14.79976
43.26,10.74776,-10.75539,-38.32681,4.39993,3.69994,-16.49974
43.28,10.74489,-10.7411,-38.17774,3.89994,3.99994,-16.89973
43.3,10.7435,-10.72523,-38.0352,2.89995,3.99994,-15.79975
43.32,10.74306,-10.70772,-37.89875,0,4.09993,-13.29979
43.34,10.74263,-10.68857,-37.76743,-2.59996,4.09993,-9.69985
43.36,10.74115,-10.66776,-37.63993,-5.19992,4.09993,-6.3999
43.38,10.73792,-10.64528,-37.51485,-4.19993,4.09993,-2.59996
43.4,10.73295,-10.62116,-37.39086,-3.69994,3.99994,0
43.42,10.72654,-10.59545,-37.26678,-2.49996,3.59994,2.49996
43.44,10.7191,-10.56828,-37.14178,-1.49998,3.19995,3.39995
43.46,10.71107,-10.53982,-37.01548,-0.2,2.69996,2.89995
43.48,10.70284,-10.51026,-36.88791,0.2,2.19997,2.59996
43.5,10.69462,-10.47979,-36.75926,0,1.79997,1.79997
43.52,10.68639,-10.44854,-36.62973,-0.1,1.79997,1.79997
43.54,10.67808,-10.41656,-36.49927,-0.39999,1.69997,3.09995
43.56,10.66959,-10.38387,-36.36753,-0.69999,1.69997,3.79994
43.58,10.66084,-10.35048,-36.23417,-0.59999,1.69997,4.79992
43.6,10.65187,-10.31642,-36.0988,-0.1,1.39998,5.79991
43.62,10.64283,-10.28181,-35.96103,0.3,0.89999,6.69989
43.64,10.63389,-10.2468,-35.82065,0.69999,0.49999,6.0999
43.66,10.62509,-10.21159,-35.67778,-0.1,0,5.09992
43.68,10.61626,-10.17635,-35.53293,-0.69999,-0.49999,2.69996
43.7,10.6071,-10.14125,-35.38689,-1.49998,-0.49999,0.49999
43.72,10.59731,-10.1063,-35.2406,-2.39996,-0.3,-1.99997
43.74,10.58659,-10.07146,-35.0949,-2.89995,-0.1,-3.29995
43.76,10.57474,-10.03663,-34.95046,-2.79996,0.2,-4.79992
43.78,10.56175,-10.00171,-34.80782,-2.79996,0.39999,-5.9999
43.8,10.54764,-9.96659,-34.6675,-2.49996,0.69999,-7.19989
43.82,10.5325,-9.93115,-34.52998,-2.39996,1.29998,-8.49986
43.84,10.5164,-9.89517,-34.39571,-2.09997,1.89997,-9.09986
43.86,10.49935,-9.85841,-34.26485,-2.69996,2.49996,-8.29987
43.88,10.48108,-9.82063,-34.13726,-4.39993,3.09995,-7.89987
43.9,10.46107,-9.78161,-34.01271,-5.79991,3.49994,-7.09989
43.92,10.43868,-9.74129,-33.8911,-7.59988,2.69996,-8.09987
43.94,10.41333,-9.69988,-33.77268,-8.39987,1.89997,-9.49985
43.96,10.3847,-9.65771,-33.658,-8.19987,0.79999,-11.19982
43.98,10.35274,-9.61518,-33.54773,-8.29987,-0.1,-12.99979
44,10.31753,-9.5727,-33.44256,-7.49988,-1.19998,-14.59977
44.02,10.27948,-9.5306,-33.34285,-4.99992,-1.59997,-13.39979
44.04,10.23937,-9.48907,-33.24843,-2.79996,-1.39998,-12.19981
44.06,10.19816,-9.44808,-33.15877,-0.2,-1.29998,-10.69983
44.08,10.1568,-9.40759,-33.07328,1.79997,-1.09998,-8.99986
44.1,10.11593,-9.3675,-32.99131,1.79997,-0.79999,-7.29988
44.12,10.0758,-9.32778,-32.9122,2.09997,-1.09998,-5.89991
44.14,10.03645,-9.28851,-32.8356,2.09997,-1.69997,-6.79989
44.16,9.99793,-9.24989,-32.76164,2.09997,-2.19997,-7.79988
44.18,9.96032,-9.21212,-32.69067,3.09995,-2.69996,-8.39987
44.2,9.92396,-9.17535,-32.62276,4.29993,-2.49996,-6.69989
44.22,9.88924,-9.13956,-32.55747,4.89992,-2.29996,-5.39991
44.24,9.8564,-9.10465,-32.4942,4.89992,-1.89997,-3.49994
44.26,9.82549,-9.07049,-32.43229,4.89992,-1.59997,-1.99997
44.28,9.79652,-9.03695,-32.37142,4.79992,-1.29998,-3.79994
44.3,9.76945,-9.00393,-32.31197,4.69992,-1.09998,-5.49991
44.32,9.7443,-8.97131,-32.25472,5.19992,-0.79999,-7.99987
44.34,9.72131,-8.93899,-32.20058,6.69989,-0.49999,-10.39983
44.36,9.70095,-8.90691,-32.15043,7.89987,-0.79999,-11.99981
44.38,9.68377,-8.87521,-32.10493,9.49985,-1.79997,-12.99979
44.4,9.67024,-8.84403,-32.06434,9.69985,-1.09998,-11.89981
44.42,9.66053,-8.813,-32.02836,9.59985,2.39996,-10.19984
44.44,9.65465,-8.78126,-31.99615,9.59985,3.09995,-6.1999
44.46,9.65256,-8.74857,-31.96636,9.29985,0.79999,-2.49996
44.48,9.65419,-8.71548,-31.93744,9.09986,-0.99998,1.69997
44.5,9.65943,-8.68287,-31.90784,8.89986,-3.69994,4.99992
44.52,9.66822,-8.65119,-31.87637,8.69986,-1.09998,6.1999
44.54,9.68045,-8.61978,-31.84255,8.39987,2.99995,5.19992
44.56,9.69604,-8.58765,-31.80657,8.19987,2.09997,4.19993
44.58,9.71488,-8.5547,-31.7689,7.99987,0.69999,2.39996
44.6,9.7369,-8.5213,-31.73022,7.69988,0.89999,0.3
44.62,9.76186,-8.48758,-31.69118,6.1999,0.49999,-0.3
44.64,9.78927,-8.45374,-31.65206,4.69992,-0.79999,0.2
44.66,9.81858,-8.42015,-31.61288,3.49994,-1.69997,-0.2
44.68,9.8494,-8.38718,-31.5738,3.59994,-2.19997,-1.79997
44.7,9.88161,-8.35502,-31.53535,3.39995,-2.19997,-3.29995
44.72,9.91519,-8.32374,-31.49811,3.49994,-2.39996,-4.49993
44.74,9.95015,-8.29341,-31.46245,3.59994,-2.59996,-4.39993
